x_coord	y_coord	conditions	clusters	energy
-9.793505	-44.40708	3R	Cluster3	12.3
-69.05821	-33.739162	3R	Cluster0	12.3
-16.812702	-22.54364	3R	Cluster3	10.5
43.545494	5.4906583	3R	Cluster1	12.3
-2.4308727	-50.793056	3R	Cluster3	11
-7.068196	-51.072903	3R	Cluster3	12.5
-93.78028	-13.05671	3R	Cluster0	12.5
39.982697	-61.103867	3R	Cluster3	12.5
29.565239	2.8752735	3R	Cluster1	12.3
-61.995518	15.903028	3R	Cluster0	10.8
40.75272	6.9702053	3R	Cluster1	11
-103.153336	-17.829988	3R	Cluster0	10.8
56.49651	-54.19319	3R	Cluster4	12.3
-47.195297	1.4780288	3R	Cluster0	12.3
-4.2976766	10.4552355	3R	Cluster3	9.6
-36.59504	6.2320676	3R	Cluster0	10.8
-37.85265	11.725969	3R	Cluster0	12.3
-78.711494	-13.618847	3R	Cluster0	12.3
12.6478815	-4.2848725	3R	Cluster3	9.6
61.291893	-32.517902	3R	Cluster4	12.3
45.32424	4.2122917	3R	Cluster1	12.5
-16.687647	-22.023727	3R	Cluster3	12.3
-76.112045	-35.76176	3R	Cluster0	12.5
64.3765	-28.608536	3R	Cluster4	12.5
-58.481335	15.248002	3R	Cluster0	12.3
-9.041863	-23.610748	3R	Cluster3	12.3
-78.39854	-19.187504	3R	Cluster0	12.5
-80.0771	-19.303316	3R	Cluster0	12.5
-74.61023	-22.426043	3R	Cluster0	12.3
-20.320923	-28.48534	3R	Cluster3	12.5
12.86084	-2.2428303	3R	Cluster3	10.2
59.564777	-57.476112	3R	Cluster4	12.3
41.08256	-69.78797	3R	Cluster3	10.8
-69.14196	-33.645897	3R	Cluster0	12.3
-13.170784	-51.524784	3R	Cluster3	12.2
-82.12093	-30.730131	3R	Cluster0	12.5
35.782322	-63.474236	3R	Cluster3	12.5
59.039455	-12.694268	3R	Cluster4	12.3
-88.2432	-11.800626	3R	Cluster0	12.5
-82.64463	-27.588758	3R	Cluster0	12.3
-45.51127	3.3814507	3R	Cluster0	12.5
31.972599	5.5152063	3R	Cluster1	12.5
45.559402	5.2162533	3R	Cluster1	12.5
-92.72913	-15.319867	3R	Cluster0	10.8
-59.542336	10.680089	3R	Cluster0	12.3
-9.125179	-51.783875	3R	Cluster3	12.5
-70.50905	-33.286236	3R	Cluster0	12.5
36.10582	2.499608	3R	Cluster1	11
65.05654	-26.14564	3R	Cluster4	12.5
-84.0949	-13.967147	3R	Cluster0	12.3
-99.129745	-11.558091	3R	Cluster0	12.5
-12.394199	-32.244595	3R	Cluster3	12.5
-59.529335	14.246142	3R	Cluster0	12.5
-18.36562	-26.334133	3R	Cluster3	12.5
-80.05636	-22.835072	3R	Cluster0	10.8
-8.87897	-23.704777	3R	Cluster3	12.3
59.486343	-55.80138	3R	Cluster4	12.3
-89.39133	-18.64985	3R	Cluster0	10.8
-8.488646	-44.98713	3R	Cluster3	12.3
-103.80202	-12.9311695	3R	Cluster0	12.3
-24.45432	-25.231485	3R	Cluster3	12.5
-68.93586	-25.982435	3R	Cluster0	12.5
39.64542	-57.66934	3R	Cluster3	12.3
-56.80859	2.1607955	3R	Cluster0	12.3
45.910736	-62.94358	3R	Cluster3	12.3
63.938763	-29.49732	3R	Cluster4	12.3
1.4237814	-50.100643	3R	Cluster3	12.5
60.69745	-31.240381	3R	Cluster4	12.5
-42.712627	5.91965	3R	Cluster0	12.3
56.592525	-18.94309	3R	Cluster4	12.5
44.57915	-63.02681	3R	Cluster3	10.5
-58.81534	0.6199347	3R	Cluster0	12.3
-64.18942	-28.631943	3R	Cluster0	12.3
-84.12461	-27.233337	3R	Cluster0	12.3
-77.71118	-15.003723	3R	Cluster0	12.5
-35.13446	6.0003653	3R	Cluster0	11
-38.24257	-4.0285673	3R	Cluster0	10.8
-70.60704	-28.625414	3R	Cluster0	12.3
-78.372086	-16.811775	3R	Cluster0	12.3
-70.44415	-35.063507	3R	Cluster0	12.5
-93.827934	-27.207207	3R	Cluster0	12.5
-16.312872	-24.923855	3R	Cluster3	12.3
-40.820026	6.757393	3R	Cluster0	12.3
43.17837	-55.476017	3R	Cluster3	12.5
-3.0944378	-46.42254	3R	Cluster3	12.5
-81.46947	-28.956244	3R	Cluster0	12.5
45.142014	-68.50141	3R	Cluster3	12.3
-56.539852	14.830969	3R	Cluster0	12.3
-33.838078	-2.6021466	3R	Cluster0	12.5
-40.624302	-5.605079	3R	Cluster0	12.5
-8.327838	-22.427158	3R	Cluster3	12.5
37.657623	-68.187805	3R	Cluster3	12.5
44.824886	-69.74477	3R	Cluster3	12.3
-43.962227	4.412721	3R	Cluster0	12.5
2.337132	-50.145443	3R	Cluster3	12.5
56.081802	-55.668015	3R	Cluster4	12.3
-61.46895	13.6818285	3R	Cluster0	12.3
61.96283	-28.489025	3R	Cluster4	12.5
-99.029274	-11.775267	3R	Cluster0	12.3
-97.32109	-8.530894	3R	Cluster0	11
57.512154	-56.973827	3R	Cluster4	12.5
-3.6668053	-50.470894	3R	Cluster3	12.5
-6.4796205	-47.982903	3R	Cluster3	12.3
-72.88892	-30.11448	3R	Cluster0	12.3
-30.900633	2.9214513	3R	Cluster0	12.5
-13.742782	-47.183582	3R	Cluster3	10.8
-85.5198	-33.68437	3R	Cluster0	12.3
-88.557434	-21.527214	3R	Cluster0	12.5
-39.33213	-5.7747793	3R	Cluster0	12.5
43.304874	-55.374798	3R	Cluster3	12.5
-64.7463	8.215762	3R	Cluster0	12.3
-96.77476	-11.348951	3R	Cluster0	12.3
-64.23292	3.46468	3R	Cluster0	12.5
-63.853394	1.1990325	3R	Cluster0	12.3
-91.629425	-23.41962	3R	Cluster0	12.3
-19.84195	-23.556536	3R	Cluster3	12.3
-89.05527	5.701428	3R	Cluster0	10.5
-23.685223	-20.465464	3R	Cluster3	12.5
-91.840546	1.1395768	3R	Cluster0	10.6
63.481297	-30.717705	3R	Cluster4	12.5
-68.57771	-26.728981	3R	Cluster0	12.5
-39.11899	-3.8978035	3R	Cluster0	12.3
-59.84461	11.426277	3R	Cluster0	12.5
57.011734	-56.110153	3R	Cluster4	12.3
-94.33149	-7.374715	3R	Cluster0	10.8
42.409374	-67.30113	3R	Cluster3	10.8
-17.408266	-27.800331	3R	Cluster3	12.3
-95.907326	-16.255058	3R	Cluster0	12.5
-101.57579	-14.799612	3R	Cluster0	12.5
-55.139427	14.255021	3R	Cluster0	12.5
-6.8008356	-41.616043	3R	Cluster3	12.5
-33.165268	16.14993	3R	Cluster0	12.5
-21.150656	-23.802279	3R	Cluster3	10.8
-85.85681	-7.982559	3R	Cluster0	10.4
-44.883114	4.4544916	3R	Cluster0	12.5
-33.445126	0.06263919	3R	Cluster0	12.5
-98.648415	-13.875743	3R	Cluster0	12.5
-52.7707	20.39251	3R	Cluster0	12.5
-95.83247	-14.820892	3R	Cluster0	12.5
59.808483	-55.080162	3R	Cluster4	12.3
-94.45336	-26.377842	3R	Cluster0	12.5
43.9206	5.387404	3R	Cluster1	12.5
-32.52318	10.121168	3R	Cluster0	11
-15.069703	-28.30408	3R	Cluster3	10.8
-13.716163	-47.102997	3R	Cluster3	12.5
55.895756	-51.6654	3R	Cluster4	10.8
-33.435894	14.603978	3R	Cluster0	12.5
-86.63304	-8.945539	3R	Cluster0	10.8
-48.763805	5.554303	3R	Cluster0	12.5
41.369762	-59.869877	3R	Cluster3	11
-83.30665	-28.987537	3R	Cluster0	12.5
-3.1847045	-41.214657	3R	Cluster3	12.5
-0.78852594	-45.32129	3R	Cluster3	12.5
-10.476244	-54.322243	3R	Cluster3	12.5
-12.140881	-45.267036	3R	Cluster3	12.5
2.351426	-51.254116	3R	Cluster3	12.5
16.673265	-30.93022	3R	Cluster3	12.2
-45.825195	7.276087	3R	Cluster0	10.8
-88.980255	-11.130164	3R	Cluster0	12.3
34.599617	8.548476	3R	Cluster1	12.5
-86.830475	8.272504	3R	Cluster0	12.5
44.74097	7.099309	3R	Cluster1	12.5
2.6227548	-44.62986	3R	Cluster3	10.8
32.731575	7.301969	3R	Cluster1	12.5
-64.89454	13.476397	3R	Cluster0	10.8
-15.674242	-27.716484	3R	Cluster3	12.5
-90.82887	-20.058495	3R	Cluster0	12.5
-41.098755	-0.18493605	3R	Cluster0	12.3
-64.12149	3.5005355	3R	Cluster0	12.3
44.919872	6.4837112	3R	Cluster1	11
39.63339	-68.5739	3R	Cluster3	12.5
-77.56576	9.039388	3R	Cluster0	10.8
-79.82233	-26.745335	3R	Cluster0	12.5
-99.66751	-24.12501	3R	Cluster0	12.5
-2.676312	-24.229523	3R	Cluster3	10.8
-79.65557	-21.504856	3R	Cluster0	12.5
54.472153	-18.975956	3R	Cluster4	12.3
-82.75016	-30.490843	3R	Cluster0	12.5
43.709003	-68.083565	3R	Cluster3	12.3
-62.262295	11.682703	3R	Cluster0	12.5
-48.51108	-3.605305	3R	Cluster0	10.5
-2.2955499	-46.15568	3R	Cluster3	12.3
56.66604	-52.30045	3R	Cluster4	12.3
-41.43212	9.83331	3R	Cluster0	12.3
-40.7141	-2.6031733	3R	Cluster0	12.3
-39.6683	50.170483	3R	Cluster2	10.6
-30.195976	5.528948	3R	Cluster0	12.5
-76.63301	-22.46962	3R	Cluster0	12.5
42.99065	-72.17977	3R	Cluster3	12.5
-1.0887408	-13.354991	3R	Cluster3	10.6
-66.00398	-26.13327	3R	Cluster0	12.3
-104.65874	-9.092469	3R	Cluster0	12.3
-93.3367	-32.62116	3R	Cluster0	12.3
41.098503	-59.35312	3R	Cluster3	12.5
-67.771935	-29.561398	3R	Cluster0	12.5
32.565983	3.9936326	3R	Cluster1	12.5
-3.4656832	-44.48982	3R	Cluster3	9.3
-40.558857	11.613223	3R	Cluster0	9.3
-44.953594	4.304496	3R	Cluster0	12.5
0.9146263	1.7347319	3R	Cluster3	9.4
-33.727947	-2.6314929	3R	Cluster0	12.5
-60.952873	3.6161315	3R	Cluster0	12.5
32.54396	6.553825	3R	Cluster1	12.5
-84.72973	-32.280655	3R	Cluster0	10.8
-8.735516	-50.85981	3R	Cluster3	10.5
6.7221446	-8.887049	3R	Cluster3	10.2
32.406563	0.6890505	3R	Cluster1	11
-85.21257	-32.37543	3R	Cluster0	12.3
-96.90187	-11.347505	3R	Cluster0	12.5
58.71893	-18.85183	3R	Cluster4	12.5
-38.026394	0.0995121	3R	Cluster0	12.3
-35.7716	-1.2736255	3R	Cluster0	12.3
-36.496273	-2.5420823	3R	Cluster0	12.5
-1.2492567	-42.79083	3R	Cluster3	12.3
35.83971	9.196668	3R	Cluster1	9.7
44.56325	5.658744	3R	Cluster1	12.3
-66.743126	-31.275354	3R	Cluster0	12.5
-99.67888	-24.142658	3R	Cluster0	12.5
-11.989517	-31.838106	3R	Cluster3	12.5
43.033497	-52.921707	3R	Cluster3	12.5
-4.377667	-40.629974	3R	Cluster3	12.5
-99.11935	-11.583645	3R	Cluster0	12.5
-68.05293	-27.911158	3R	Cluster0	12.5
-96.93658	-8.523862	3R	Cluster0	11
-58.6539	-24.335815	3R	Cluster0	12.5
-3.9293358	-24.221443	3R	Cluster3	12.5
-10.098631	-50.92628	3R	Cluster3	12.5
-40.769676	16.64392	3R	Cluster0	9.3
-94.76433	-27.08799	3R	Cluster0	12.5
-65.38428	-26.672003	3R	Cluster0	12.3
-59.59203	7.260993	3R	Cluster0	12.5
-103.04647	-7.820058	3R	Cluster0	12.5
-86.93705	8.3403635	3R	Cluster0	10.8
-34.691322	-0.2247648	3R	Cluster0	10.5
-10.15849	-21.765896	3R	Cluster3	12.5
42.04818	-56.235928	3R	Cluster3	12.5
-66.490005	13.67405	3R	Cluster0	12.3
-36.827908	-0.21736716	3R	Cluster0	12.5
-91.31749	-26.684181	3R	Cluster0	12.5
-1.4250381	-50.179096	3R	Cluster3	9.3
32.18163	11.740801	3R	Cluster1	9.3
-66.68276	-29.569698	3R	Cluster0	12.3
-98.06074	-15.172056	3R	Cluster0	12.5
-87.51414	-14.746425	3R	Cluster0	12.3
-76.10995	-27.373056	3R	Cluster0	12.3
-3.5921745	-50.43154	3R	Cluster3	12.3
-80.01025	-19.822222	3R	Cluster0	12.5
-60.289474	-2.872828	3R	Cluster0	12.3
-66.5265	-27.364891	3R	Cluster0	12.5
-92.184135	-11.9297	3R	Cluster0	12.3
-40.3098	-6.645648	3R	Cluster0	12.5
-59.350754	12.3304615	3R	Cluster0	12.3
-103.164314	-17.930803	3R	Cluster0	12.5
-72.43861	-34.773098	3R	Cluster0	12.3
-10.421654	-50.51562	3R	Cluster3	12.3
-82.45087	-26.550123	3R	Cluster0	12.3
-83.538185	-34.16358	3R	Cluster0	7.3
56.747494	-56.25532	3R	Cluster4	12.5
-5.7364182	-40.97976	3R	Cluster3	12.3
-34.25649	13.815988	3R	Cluster0	10.5
42.264473	-50.257828	3R	Cluster3	12.3
-1.1985437	-53.053078	3R	Cluster3	12.5
63.097343	-32.769577	3R	Cluster4	11
-45.23489	0.10662032	3R	Cluster0	12.5
-9.619228	-52.2168	3R	Cluster3	10.8
59.43498	-57.38527	3R	Cluster4	12.3
-9.878188	-22.97646	3R	Cluster3	12.3
-31.938765	11.673324	3R	Cluster0	12.5
-33.772133	8.126068	3R	Cluster0	12.3
41.11633	-68.41684	3R	Cluster3	11
-84.535484	-14.03996	3R	Cluster0	12.3
-94.279686	-24.788567	3R	Cluster0	12.5
-97.22184	-9.665142	3R	Cluster0	9.3
-78.84844	-14.624996	3R	Cluster0	12.5
-34.445324	10.305372	3R	Cluster0	12.5
43.865166	-67.18913	3R	Cluster3	12.3
-62.992565	9.000336	3R	Cluster0	10.8
46.056614	-64.624016	3R	Cluster3	12.5
-3.809224	10.291638	3R	Cluster3	9.1
-84.647575	-30.045504	3R	Cluster0	12.3
-37.140175	1.5496291	3R	Cluster0	11
-74.138596	-22.647932	3R	Cluster0	10.8
32.653744	3.6392925	3R	Cluster1	10.8
41.397404	4.660398	3R	Cluster1	10.5
-85.85091	-36.04956	3R	Cluster0	12.5
-69.176384	-27.51799	3R	Cluster0	12.5
-99.79653	-28.162247	3R	Cluster0	12.5
-58.506165	6.3087015	3R	Cluster0	12.5
13.734274	-11.22255	4R	Cluster3	4.8
-23.576605	57.80871	4R	Cluster2	3.6
-30.696962	65.1934	4R	Cluster2	4.6
88.88988	-3.0666823	4R	Cluster4	4.6
-72.07461	-12.619333	4R	Cluster0	4.8
92.00595	-14.323733	4R	Cluster4	2.2
44.72076	43.015022	4R	Cluster1	4.8
3.9085302	64.13997	4R	Cluster2	4.8
-2.4758756	66.86204	4R	Cluster2	4.8
64.745125	29.246428	4R	Cluster1	4.8
77.32268	-16.532658	4R	Cluster4	5.7
-22.408123	72.283676	4R	Cluster2	4.8
-14.789992	44.59123	4R	Cluster2	3.1
0.0391718	62.879475	4R	Cluster2	4.8
-22.196213	52.770683	4R	Cluster2	4.6
-28.096033	65.508865	4R	Cluster2	4.8
102.574234	8.566147	4R	Cluster4	4.6
-5.5100274	54.26687	4R	Cluster2	3.6
44.64286	33.020588	4R	Cluster1	1.7
-36.056835	73.3016	4R	Cluster2	4.8
93.32396	-23.546469	4R	Cluster4	2.4
70.15396	21.373142	4R	Cluster1	4.6
85.83675	-1.1595867	4R	Cluster4	4.8
-24.729939	56.553047	4R	Cluster2	3.6
61.084007	27.310287	4R	Cluster1	4.8
56.822098	-61.75715	4R	Cluster4	10.7
32.504864	42.607998	4R	Cluster1	4.8
48.97636	22.254202	4R	Cluster1	5.7
30.814123	-76.07165	4R	Cluster3	7.5
-29.396706	65.18077	4R	Cluster2	4.6
36.527416	38.456898	4R	Cluster1	4.8
-28.182384	63.472183	4R	Cluster2	4.8
42.884968	41.546204	4R	Cluster1	4.6
41.37316	46.955463	4R	Cluster1	4.8
-25.570913	73.95597	4R	Cluster2	4.6
29.879627	-75.82725	4R	Cluster3	11.3
93.240234	11.5178385	4R	Cluster4	4.6
6.834288	57.180946	4R	Cluster2	4.8
-22.941143	78.24291	4R	Cluster2	4.8
33.49098	-79.2222	4R	Cluster3	9.4
-29.121685	24.377445	4R	Cluster2	4.8
58.40324	-61.82806	4R	Cluster4	10.3
-33.22479	70.969505	4R	Cluster2	4.8
39.960365	45.65389	4R	Cluster1	4.6
-26.644796	29.972544	4R	Cluster2	4.6
-25.880394	78.811424	4R	Cluster2	1.2
2.117702	65.598015	4R	Cluster2	4.8
85.68611	1.0758835	4R	Cluster4	4.8
-5.896556	67.91296	4R	Cluster2	4.8
103.242836	-3.812902	4R	Cluster4	3.6
-30.437279	80.661606	4R	Cluster2	4.8
-40.380386	18.517355	4R	Cluster0	4.8
27.357824	-80.84708	4R	Cluster3	10.3
97.800026	10.825712	4R	Cluster4	4.8
85.63517	-0.18803386	4R	Cluster4	4.8
-17.45096	77.75986	4R	Cluster2	4.8
-28.059587	66.43879	4R	Cluster2	4.6
-0.9156821	56.04416	4R	Cluster2	4.8
-22.934608	58.003273	4R	Cluster2	4.8
101.582695	2.7744493	4R	Cluster4	4.8
84.78567	-3.0805311	4R	Cluster4	4.8
39.833836	-49.474144	4R	Cluster3	8.5
96.44619	10.053914	4R	Cluster4	-0.1
101.78378	4.601509	4R	Cluster4	4.8
28.551254	-74.28163	4R	Cluster3	11.3
101.22957	3.4270992	4R	Cluster4	4.6
-7.023877	64.493965	4R	Cluster2	4.8
64.22123	18.097652	4R	Cluster1	2.1
-3.8053243	60.32316	4R	Cluster2	4.8
27.73761	36.52348	4R	Cluster1	4.8
-13.547072	61.1525	4R	Cluster2	4.8
63.345974	27.771458	4R	Cluster1	4.8
-6.3876243	34.949112	4R	Cluster2	4.6
70.21785	21.057184	4R	Cluster1	4.8
-4.78543	39.27263	4R	Cluster2	3.6
92.43611	1.8782047	4R	Cluster4	2.8
52.894035	-45.979607	4R	Cluster4	17.1
30.562777	-76.75102	4R	Cluster3	11.3
94.06616	-3.0119293	4R	Cluster4	4.8
-21.913855	60.466835	4R	Cluster2	4.8
-21.82709	56.663334	4R	Cluster2	4.6
55.5175	24.04546	4R	Cluster1	0.4
104.49542	8.450233	4R	Cluster4	4.8
65.19176	26.668804	4R	Cluster1	4.8
-16.918148	39.035507	4R	Cluster2	3.6
58.39985	25.603228	4R	Cluster1	2.4
-38.04282	73.62296	4R	Cluster2	4.6
-5.7950287	61.96524	4R	Cluster2	4.8
60.199512	30.435432	4R	Cluster1	4.8
-21.031929	37.020615	4R	Cluster2	4.6
-26.534363	29.857464	4R	Cluster2	4.8
-29.137974	66.39861	4R	Cluster2	4.8
-18.084826	44.455486	4R	Cluster2	3.1
62.664577	18.800467	4R	Cluster1	2.4
83.59154	-2.0728319	4R	Cluster4	4.8
-16.811617	54.109074	4R	Cluster2	4.8
1.0492737	57.7928	4R	Cluster2	4.8
102.43568	3.547212	4R	Cluster4	4.8
35.85732	44.171696	4R	Cluster1	4.6
-1.2435361	53.192596	4R	Cluster2	4.8
29.72901	27.096155	4R	Cluster1	1.8
89.00805	-2.9893496	4R	Cluster4	4.6
-8.173101	66.56057	4R	Cluster2	4.6
94.934	6.7252274	4R	Cluster4	4.6
48.581593	46.73096	4R	Cluster1	4.8
-5.7656107	61.502983	4R	Cluster2	2.8
70.07862	19.054712	4R	Cluster1	4.6
-10.23676	53.427776	4R	Cluster2	3.6
-0.47114947	52.270836	4R	Cluster2	0.6
-20.3085	75.269714	4R	Cluster2	4.8
34.905685	40.97008	4R	Cluster1	4.6
32.913345	-78.59378	4R	Cluster3	9.3
97.01167	8.728139	4R	Cluster4	4.6
94.67983	9.693797	4R	Cluster4	4.8
-5.1383743	71.767136	4R	Cluster2	4.6
-5.591158	54.369812	4R	Cluster2	3.6
-3.2398725	-4.2067995	4R	Cluster3	4.8
27.281124	35.247513	4R	Cluster1	4.6
-15.257389	54.74557	4R	Cluster2	4.8
93.03205	9.9992895	4R	Cluster4	4.8
103.13512	5.4217587	4R	Cluster4	4.8
-21.446182	35.733704	4R	Cluster2	4.8
65.73269	31.61139	4R	Cluster1	4.8
63.134716	31.990835	4R	Cluster1	4.8
-2.6479757	61.524395	4R	Cluster2	4.8
-3.727662	50.908592	4R	Cluster2	4.8
-25.513643	74.4204	4R	Cluster2	3.1
23.476084	-74.145096	4R	Cluster3	2.4
-8.074998	62.585773	4R	Cluster2	4.8
-9.700205	29.264654	4R	Cluster2	4.8
44.362892	49.239105	4R	Cluster1	4.8
93.7998	-6.5754876	4R	Cluster4	4.8
103.2107	5.400573	4R	Cluster4	4.6
61.438587	22.807219	4R	Cluster1	3.6
-42.014893	61.084812	4R	Cluster2	3.6
33.5897	41.073036	4R	Cluster1	4.8
102.3984	7.5519843	4R	Cluster4	4.8
93.17678	13.747524	4R	Cluster4	4.8
32.67296	-77.69956	4R	Cluster3	11.3
-36.20853	71.63471	4R	Cluster2	4.8
2.0918381	64.27844	4R	Cluster2	4.6
99.544876	-4.5882134	4R	Cluster4	4.8
-33.179768	53.242096	4R	Cluster2	3.6
-12.404995	68.29836	4R	Cluster2	4.8
-7.9725065	59.237453	4R	Cluster2	4.8
38.17225	42.981483	4R	Cluster1	4.8
16.692133	-31.085325	4R	Cluster3	4.8
46.060818	43.70766	4R	Cluster1	4.8
-11.607713	64.51972	4R	Cluster2	4.6
98.12571	10.319546	4R	Cluster4	4.8
-16.39523	61.520767	4R	Cluster2	4.6
-1.7027677	54.83624	4R	Cluster2	4.6
-10.498137	66.93707	4R	Cluster2	4.6
-30.413128	20.624636	4R	Cluster2	4.2
-16.4664	45.79242	4R	Cluster2	-1.8
26.029789	-72.69693	4R	Cluster3	4.4
95.89758	11.726503	4R	Cluster4	4.6
-34.352062	81.55522	4R	Cluster2	4.8
45.006886	39.525047	4R	Cluster1	3.6
-31.42735	59.794186	4R	Cluster2	3.6
34.011574	40.30193	4R	Cluster1	4.8
-2.3747144	70.476524	4R	Cluster2	-0.5
65.82611	19.135086	4R	Cluster1	4.6
-36.794098	21.320354	4R	Cluster2	3.1
-23.314781	75.12085	4R	Cluster2	4.8
-21.311558	74.01069	4R	Cluster2	4.8
-4.2210464	70.828125	4R	Cluster2	4.8
44.5588	41.20109	4R	Cluster1	4.8
-15.047872	52.190365	4R	Cluster2	4.8
36.948997	36.223705	4R	Cluster1	3.6
40.635483	45.146812	4R	Cluster1	4.6
-40.161232	21.000774	4R	Cluster0	4.8
43.769978	43.327446	4R	Cluster1	4.8
-39.66194	74.65074	4R	Cluster2	4.8
32.83159	-78.63777	4R	Cluster3	9.3
100.07962	7.8189554	4R	Cluster4	4.8
-37.417694	72.044044	4R	Cluster2	4.6
43.65007	41.917873	4R	Cluster1	4.8
-33.551243	49.146263	4R	Cluster2	4.8
90.92277	-25.216236	4R	Cluster4	2.1
62.47498	23.910162	4R	Cluster1	4.8
61.75933	16.296932	4R	Cluster1	2.1
-36.670288	82.67098	4R	Cluster2	3
-4.064333	57.208168	4R	Cluster2	4.8
23.772898	-75.76229	4R	Cluster3	5.9
-25.084148	76.00598	4R	Cluster2	4.8
54.957176	30.642117	4R	Cluster1	4.8
63.3209	19.271288	4R	Cluster1	8.7
67.35286	21.79703	4R	Cluster1	4.6
94.96026	13.160168	4R	Cluster4	4.8
36.244274	45.707825	4R	Cluster1	4.6
-24.206154	77.43672	4R	Cluster2	4.8
43.9791	31.369509	4R	Cluster1	1.9
85.02638	-4.0749445	4R	Cluster4	4.8
101.24258	8.476142	4R	Cluster4	3.1
69.43743	17.837013	4R	Cluster1	4.6
24.52765	-75.87552	4R	Cluster3	8.4
-19.238289	38.175724	4R	Cluster2	4.8
92.25441	-7.271212	4R	Cluster4	4
-4.5675173	60.837883	4R	Cluster2	4.6
-11.478435	60.317623	4R	Cluster2	4.8
-9.048517	60.16834	4R	Cluster2	4.6
28.032972	-74.01527	4R	Cluster3	11.3
79.79233	-4.8556933	4R	Cluster4	4.8
-29.134298	66.24767	4R	Cluster2	4.8
96.196686	12.569945	4R	Cluster4	4.8
49.651764	22.940138	4R	Cluster1	5.7
-23.127499	24.653704	4R	Cluster2	4.8
66.757256	14.761871	4R	Cluster1	4.8
-29.913092	64.27234	4R	Cluster2	4.8
66.85298	30.636227	4R	Cluster1	3.1
-11.977849	67.12397	4R	Cluster2	4.6
-24.209404	56.02058	4R	Cluster2	3.6
-24.42889	75.96382	4R	Cluster2	4.6
102.09843	6.9699674	4R	Cluster4	4.6
83.140015	-2.5402052	4R	Cluster4	4.8
41.332237	33.864433	4R	Cluster1	2.2
97.76977	9.23548	4R	Cluster4	4.8
-3.8859344	50.908382	4R	Cluster2	4.6
36.68063	39.37701	4R	Cluster1	4.8
-21.835144	76.346985	4R	Cluster2	4.6
66.840996	27.133835	4R	Cluster1	4.6
97.47717	10.531697	4R	Cluster4	4.8
-4.2569675	35.857574	4R	Cluster2	4.8
-4.4474354	57.85129	4R	Cluster2	4.8
-8.146185	66.58169	4R	Cluster2	4.6
-22.596027	25.057245	4R	Cluster2	4.8
-34.837708	79.2358	4R	Cluster2	4.8
101.04379	9.199007	4R	Cluster4	4.8
-15.330868	78.433945	4R	Cluster2	4.6
-17.019142	56.096767	4R	Cluster2	4.6
47.64736	20.470331	4R	Cluster1	5.2
34.479504	36.442505	4R	Cluster1	3.6
103.01079	11.225854	4R	Cluster4	4.6
94.30066	-2.440148	4R	Cluster4	4.8
-10.598145	4.3741274	4R	Cluster3	4
-7.597351	57.38552	4R	Cluster2	3.6
-37.298317	73.67964	4R	Cluster2	4.6
14.125271	-11.554347	4R	Cluster3	4.6
-0.2941423	57.476818	4R	Cluster2	4.8
100.83132	-3.4462583	4R	Cluster4	4.8
-22.335127	37.282913	4R	Cluster2	4.8
45.198044	43.230484	4R	Cluster1	4.8
-9.676448	59.688847	4R	Cluster2	4.6
64.994415	10.368236	4R	Cluster1	4.8
-8.055686	71.36073	4R	Cluster2	4.8
33.884083	-78.271095	4R	Cluster3	11.3
-18.049988	52.35981	4R	Cluster2	3.1
67.88763	26.819323	4R	Cluster1	4.8
-66.47137	-20.101374	4R	Cluster0	4.6
95.81513	-24.379381	4R	Cluster4	5.2
47.466396	48.282757	4R	Cluster1	4.6
44.0673	44.449455	4R	Cluster1	4.6
63.62749	32.95083	4R	Cluster1	4.6
89.99505	-3.500632	4R	Cluster4	4.8
-10.33872	43.213593	4R	Cluster2	4.8
-16.420467	61.489483	4R	Cluster2	4.8
92.68259	3.707433	4R	Cluster4	4.8
-15.4828205	51.220394	4R	Cluster2	4.6
-15.718452	65.150505	4R	Cluster2	4.8
-6.8470154	60.913666	4R	Cluster2	4.6
69.10461	16.115314	4R	Cluster1	4.8
46.54946	38.967308	4R	Cluster1	3
-34.885197	79.21588	4R	Cluster2	4.8
24.201221	-73.932625	4R	Cluster3	5.9
93.59025	-21.34523	4R	Cluster4	2.4
28.525257	-77.37154	4R	Cluster3	9.2
100.46293	3.951749	4R	Cluster4	4.8
66.039696	30.295906	4R	Cluster1	4.6
-22.8935	27.265951	4R	Cluster2	4.6
39.74342	-49.325214	4R	Cluster3	9.5
45.21192	41.926346	4R	Cluster1	4.6
-17.516312	76.31753	4R	Cluster2	4.8
-44.244724	50.840725	4R	Cluster2	5.1
30.93839	-75.953255	4R	Cluster3	9.5
-9.883325	-2.6405294	4R	Cluster3	4.8
-27.5109	64.1569	4R	Cluster2	4.8
-35.98596	74.96596	4R	Cluster2	3.1
-5.201693	66.44713	4R	Cluster2	3
62.182503	23.532618	4R	Cluster1	4.8
27.898664	-75.61986	4R	Cluster3	9.3
34.01021	40.319992	4R	Cluster1	4.8
34.003048	-79.275505	4R	Cluster3	9.3
79.661934	-4.861838	4R	Cluster4	4.8
47.855362	20.668842	4R	Cluster1	5.1
-19.27511	44.484646	4R	Cluster2	4.8
-10.348229	28.717953	4R	Cluster2	4.8
87.2188	-0.5524929	4R	Cluster4	4.6
47.536003	48.302147	4R	Cluster1	4.8
